Id,Label,Colour,Tags,Title,URL,Community_Python,Degree,Betweenness,Modularity_Class_Gephi
RU2065054C1,RU2065054C1,current,similar-only,СПОСОБ ДОБЫЧИ САПРОПЕЛЯ Российский патент 1996 года по МПК E21C49/00,https://patenton.ru/patent/RU2065054C1,487,0.000127,0.0,564
RU2065271C1,RU2065271C1,current,similar-only,СНАСТЬ ДЛЯ ЛОВЛИ РЫБЫ Российский патент 1996 года по МПК A01K97/05 A01K97/12,https://patenton.ru/patent/RU2065271C1,560,0.000127,0.0,551
RU2065380C1,RU2065380C1,current,similar-only,СВЕРХЗВУКОВОЙ ЛЕТАТЕЛЬНЫЙ АППАРАТ Российский патент 1996 года по МПК B64C39/02,https://patenton.ru/patent/RU2065380C1,86,0.000127,0.0,288
RU2065528C1,RU2065528C1,current,similar-only,МНОГОЦИЛИНДРОВАЯ ДВИГАТЕЛЬНАЯ УСТАНОВКА ВНУТРЕННЕГО СГОРАНИЯ Российский патент 1996 года по МПК F02M25/08,https://patenton.ru/patent/RU2065528C1,57,0.000127,0.0,21
RU2065700C1,RU2065700C1,current,similar-only,СВЕТОВАЯ ПРИМАНКА Российский патент 1996 года по МПК A01K85/00,https://patenton.ru/patent/RU2065700C1,148,0.000127,0.0,649
RU2065728C1,RU2065728C1,current,parsed,СПОСОБ МАСКУЛИНИЗИРУЮЩЕЙ УРЕТРОПЛАСТИКИ ПРИ ЛЕЧЕНИИ ТРАНССЕКСУАЛИЗМА Российский патент 1996 года по МПК A61B17/00,https://patenton.ru/patent/RU2065728C1,14,0.000635,0.0,26
RU2066741C1,RU2066741C1,current,similar-only,СПОСОБ ДОБЫЧИ НЕФТИ ИЛИ ГАЗА Российский патент 1996 года по МПК E21B43/16,https://patenton.ru/patent/RU2066741C1,235,0.000381,0.0,158
RU2066746C1,RU2066746C1,current,similar-only,СПОСОБ РЕАНИМАЦИИ СУХИХ НЕФТЯНЫХ И ГАЗОВЫХ СКВАЖИН Российский патент 1996 года по МПК E21B43/26 E21B33/13,https://patenton.ru/patent/RU2066746C1,16,0.000127,0.0,6
RU2067081C1,RU2067081C1,current,similar-only,УСТАНОВКА ДЛЯ ОЧИСТКИ ЖИДКОСТЕЙ ОТ МАСЕЛ И ВЗВЕШЕННЫХ ВЕЩЕСТВ Российский патент 1996 года по МПК C02F1/40,https://patenton.ru/patent/RU2067081C1,672,0.000127,0.0,569
RU2067207C1,RU2067207C1,current,similar-only,ДВИГАТЕЛЬ ВНУТРЕННЕГО СГОРАНИЯ Российский патент 1996 года по МПК F02M37/14 F02M37/18,https://patenton.ru/patent/RU2067207C1,87,0.000127,0.0,44
RU2067478C1,RU2067478C1,current,similar-only,ЛЫЖНОЕ КРЕПЛЕНИЕ И БОТИНОК Российский патент 1996 года по МПК A63C9/00 A63C9/08 A43B5/04,https://patenton.ru/patent/RU2067478C1,307,0.000254,0.0,418
RU2067687C1,RU2067687C1,current,similar-only,ТОПЛИВНЫЙ НАСОС ВЫСОКОГО ДАВЛЕНИЯ ДЛЯ ДВИГАТЕЛЯ ВНУТРЕННЕГО СГОРАНИЯ Российский патент 1996 года по МПК F02M59/44,https://patenton.ru/patent/RU2067687C1,563,0.000127,0.0,557
RU2067923C1,RU2067923C1,current,similar-only,ПНЕВМОГАЙКОВЕРТ Российский патент 1996 года по МПК B25B21/00,https://patenton.ru/patent/RU2067923C1,431,0.000127,0.0,377
RU2068056C1,RU2068056C1,current,parsed,ЭКОЛОГИЧЕСКИЙ КАТЕР Российский патент 1996 года по МПК E02B15/10 B63B35/32,https://patenton.ru/patent/RU2068056C1,672,0.000763,3e-06,569
RU2068108C1,RU2068108C1,current,similar-only,"СПОСОБ УПРАВЛЕНИЯ ФУНКЦИОНИРОВАНИЕМ ДВИГАТЕЛЯ ВНУТРЕННЕГО СГОРАНИЯ, СИСТЕМА УПРАВЛЕНИЯ ДЛЯ ДВИГАТЕЛЯ ВНУТРЕННЕГО СГОРАНИЯ Российский патент 1996 года по МПК F02D35/02 F02D41/06",https://patenton.ru/patent/RU2068108C1,57,0.000127,0.0,21
RU2068239C1,RU2068239C1,current,similar-only,АТЭРОЭКТОМИЧЕСКИЙ КАТЕТЕР ДЛЯ УДАЛЕНИЯ ЗАКУПОРИВАЮЩЕГО МАТЕРИАЛА Российский патент 1996 года по МПК A61B17/32 A61B17/22,https://patenton.ru/patent/RU2068239C1,306,0.000127,0.0,378
RU2068366C1,RU2068366C1,current,similar-only,СУДОВОЙ КОРПУС Российский патент 1996 года по МПК B63B3/26 B63B3/36 B63B3/32,https://patenton.ru/patent/RU2068366C1,298,0.000254,3e-06,231
RU2068369C1,RU2068369C1,current,similar-only,ЯКОРНОЕ УСТРОЙСТВО Российский патент 1996 года по МПК B63B21/24,https://patenton.ru/patent/RU2068369C1,664,0.000127,0.0,582
RU2068459C1,RU2068459C1,current,parsed,СПОСОБ ОБРАБОТКИ ПОВЕРХНОСТИ ИЗДЕЛИЙ ИЗ СТАЛИ И СПЛАВОВ НА ОСНОВЕ МЕДИ Российский патент 1996 года по МПК C23C14/48,https://patenton.ru/patent/RU2068459C1,288,0.000254,0.0,302
RU2068584C1,RU2068584C1,current,similar-only,УЧЕБНЫЙ ПРИБОР ПО ГЕОМЕТРИИ Российский патент 1996 года по МПК G09B23/04,https://patenton.ru/patent/RU2068584C1,564,0.000127,0.0,558
RU2068607C1,RU2068607C1,current,similar-only,ИСТОЧНИК ЭЛЕКТРОПИТАНИЯ ИМПУЛЬСНОГО ПОТРЕБИТЕЛЯ ВСПОМОГАТЕЛЬНОЙ НАГРУЗКИ Российский патент 1996 года по МПК H02J7/00 F02N11/08,https://patenton.ru/patent/RU2068607C1,43,0.000254,0.0,7
RU2068659C1,RU2068659C1,current,similar-only,СПОСОБ ПЕРЕВЯЗКИ ОБЩЕЙ СОННОЙ АРТЕРИИ ПРИ КРОВОТЕЧЕНИЯХ ПОСЛЕ ЛУЧЕВОЙ ТЕРАПИИ Российский патент 1996 года по МПК A61B17/12,https://patenton.ru/patent/RU2068659C1,365,0.000127,0.0,293
RU2068684C1,RU2068684C1,current,similar-only,АППАРАТ ДЛЯ ИСКУССТВЕННОЙ ВЕНТИЛЯЦИИ ЛЕГКИХ Российский патент 1996 года по МПК A61H31/02,https://patenton.ru/patent/RU2068684C1,15,0.000127,0.0,5
RU2069104C1,RU2069104C1,current,similar-only,УСТРОЙСТВО ДЛЯ ОЧИСТКИ СТОЧНЫХ ВОД И ДРУГИХ ЖИДКОСТЕЙ Российский патент 1996 года по МПК B04C9/00,https://patenton.ru/patent/RU2069104C1,359,0.000127,0.0,489
RU2069556C1,RU2069556C1,current,parsed,АППАРАТ ДЛЯ ИСКУССТВЕННОЙ ВЕНТИЛЯЦИИ ЛЕГКИХ Российский патент 1996 года по МПК A61H31/02,https://patenton.ru/patent/RU2069556C1,15,0.000763,0.0,5
RU2069785C1,RU2069785C1,current,similar-only,ДВИГАТЕЛЬ ВНУТРЕННЕГО СГОРАНИЯ Российский патент 1996 года по МПК F02M31/14 F02M31/16 F01P3/20,https://patenton.ru/patent/RU2069785C1,87,0.000127,0.0,44
RU2069788C1,RU2069788C1,current,similar-only,"ТОПЛИВНАЯ ФОРСУНКА ДВИГАТЕЛЯ ВНУТРЕННЕГО СГОРАНИЯ ДЛЯ ПОДАЧИ ТОПЛИВА, ЗАХВАЧЕННОГО ГАЗОМ Российский патент 1996 года по МПК F02M61/18",https://patenton.ru/patent/RU2069788C1,57,0.000127,0.0,21
RU2069797C1,RU2069797C1,current,similar-only,РОТОРНЫЙ НАГНЕТАТЕЛЬ Российский патент 1996 года по МПК F04C2/00 F04C2/63 F04C2/20,https://patenton.ru/patent/RU2069797C1,37,0.000127,0.0,46
RU2070130C1,RU2070130C1,current,parsed,БУКСИРУЕМЫЙ НОСИТЕЛЬ ДЛЯ ГИДРОНАВТОВ Российский патент 1996 года по МПК B63B21/66 B63C11/34 B63G8/42,https://patenton.ru/patent/RU2070130C1,638,0.000635,0.000164,691
RU2070214C1,RU2070214C1,current,parsed,"СПОСОБ ОТВЕРЖДЕНИЯ НЕФТИ, НЕФТЕПРОДУКТОВ И РАСТИТЕЛЬНЫХ МАСЕЛ Российский патент 1996 года по МПК C09K3/32",https://patenton.ru/patent/RU2070214C1,16,0.000508,0.0,6
RU2071277C1,RU2071277C1,current,similar-only,СПОСОБ ФОРМИРОВАНИЯ КОНЦЕБОКОВОГО МЕЖКИШЕЧНОГО АНАСТОМОЗА Российский патент 1997 года по МПК A61B17/11,https://patenton.ru/patent/RU2071277C1,294,0.000127,0.0,221
RU2071438C1,RU2071438C1,current,similar-only,ГРЕБНОЙ ВИНТ Российский патент 1997 года по МПК B63H1/14 B63B59/00 C23F13/00,https://patenton.ru/patent/RU2071438C1,17,0.000127,0.0,178
RU2071529C1,RU2071529C1,current,similar-only,УСТАНОВКА ДЛЯ СБОРА НЕФТЯНОЙ ПЛЕНКИ С ПОВЕРХНОСТИ ВОДЫ Российский патент 1997 года по МПК E02B15/04,https://patenton.ru/patent/RU2071529C1,672,0.000254,2e-06,569
RU2071560C1,RU2071560C1,current,similar-only,ГИДРАВЛИЧЕСКИЙ МЕХАНИЗМ УДАРНОГО ДЕЙСТВИЯ Российский патент 1997 года по МПК E21C3/20,https://patenton.ru/patent/RU2071560C1,598,0.000127,0.0,609
RU2072053C1,RU2072053C1,current,similar-only,СПОСОБ ГРАФИТИЗАЦИИ МОТОРНОГО МАСЛА И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ Российский патент 1997 года по МПК F01M9/02,https://patenton.ru/patent/RU2072053C1,59,0.000127,0.0,23
RU2072079C1,RU2072079C1,current,similar-only,ЗАМАСКИРОВАННОЕ РУЧНОЕ ОРУЖИЕ Российский патент 1997 года по МПК F41C9/00,https://patenton.ru/patent/RU2072079C1,210,0.000127,0.0,168
RU2072433C1,RU2072433C1,current,similar-only,РОТОРНО-ПОРШНЕВОЙ ДВИГАТЕЛЬ ВНУТРЕННЕГО СГОРАНИЯ Российский патент 1997 года по МПК F02B53/00,https://patenton.ru/patent/RU2072433C1,252,0.000127,0.0,343
RU2072832C1,RU2072832C1,current,similar-only,ШАМПУНЬ ДЛЯ МЫТЬЯ ВОЛОС Российский патент 1997 года по МПК A61K7/08,https://patenton.ru/patent/RU2072832C1,540,0.000127,0.0,533
RU2073881C1,RU2073881C1,current,similar-only,РАДИОЛОКАТОР Российский патент 1997 года по МПК G01S5/00,https://patenton.ru/patent/RU2073881C1,18,0.000127,0.0,9
RU2074299C1,RU2074299C1,current,similar-only,УСТРОЙСТВО ДЛЯ ПОДВЕСКИ СТРОИТЕЛЬНОЙ ЛЮЛЬКИ Российский патент 1997 года по МПК E04G3/16,https://patenton.ru/patent/RU2074299C1,526,0.000254,0.000213,521
RU2074408C1,RU2074408C1,current,similar-only,СПОСОБ РЕГИСТРАЦИИ РАДИОАКТИВНОСТИ Российский патент 1997 года по МПК G01T1/167 G01T5/02,https://patenton.ru/patent/RU2074408C1,19,0.000127,0.0,635
RU2074936C1,RU2074936C1,current,parsed,МОБИЛЬНЫЙ ДОМИК МАМЫРИНА Российский патент 1997 года по МПК E04H1/12,https://patenton.ru/patent/RU2074936C1,638,0.000381,8.2e-05,162
RU2075579C1,RU2075579C1,current,similar-only,МНОГОЭТАЖНЫЙ ГАРАЖ-АВТОМАТ Российский патент 1997 года по МПК E04H6/08,https://patenton.ru/patent/RU2075579C1,200,0.000127,0.0,146
RU2076056C1,RU2076056C1,current,similar-only,ПЕНТАМАРАН Российский патент 1997 года по МПК B63B1/12,https://patenton.ru/patent/RU2076056C1,163,0.001525,0.00121,112
RU2076216C1,RU2076216C1,current,similar-only,ДВИГАТЕЛЬ ВНУТРЕННЕГО СГОРАНИЯ Ю.Б.КАШЕВАРОВА С УДВОЕННЫМ ЧИСЛОМ ЦИЛИНДРОВ Российский патент 1997 года по МПК F02B23/02,https://patenton.ru/patent/RU2076216C1,40,0.000127,0.0,14
RU2076222C1,RU2076222C1,current,similar-only,СПОСОБ СНИЖЕНИЯ ИЗНОСА ЦИЛИНДРОПОРШНЕВОЙ ГРУППЫ ДВИГАТЕЛЯ Российский патент 1997 года по МПК F02B77/04,https://patenton.ru/patent/RU2076222C1,59,0.000127,0.0,23
RU2076241C1,RU2076241C1,current,similar-only,ИНЕРЦИОННОЕ ДВИЖУЩЕЕ УСТРОЙСТВО ИДУ-4 Российский патент 1997 года по МПК F03G3/00,https://patenton.ru/patent/RU2076241C1,192,0.000127,0.0,124
RU2076742C1,RU2076742C1,current,similar-only,КОЛОНКА ДЛЯ ГЕМОСОРБЦИИ Российский патент 1997 года по МПК A61M1/36,https://patenton.ru/patent/RU2076742C1,46,0.000127,0.0,15
RU2076915C1,RU2076915C1,current,similar-only,СЕЛЕКТИВНОЕ ВОДОЗАБОРНОЕ СООРУЖЕНИЕ Российский патент 1997 года по МПК E02B9/04,https://patenton.ru/patent/RU2076915C1,165,0.000254,1e-06,102
RU2076920C1,RU2076920C1,current,similar-only,СПОСОБ СНАБЖЕНИЯ ГОРОДА ЭКОЛОГИЧЕСКИ ЧИСТОЙ ПИТЬЕВОЙ ВОДОЙ И ВОДОСИСТЕМА ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ Российский патент 1997 года по МПК E03B3/04,https://patenton.ru/patent/RU2076920C1,20,0.000127,0.0,111
RU2076945C1,RU2076945C1,current,parsed,СИСТЕМА ЭЛЕКТРОСТАРТЕРНОГО ЗАПУСКА ПОДВЕСНОГО ЛОДОЧНОГО МОТОРА Российский патент 1997 года по МПК F02N11/08,https://patenton.ru/patent/RU2076945C1,43,0.000508,0.0,7
RU2077011C1,RU2077011C1,current,similar-only,АВТОМАТИЧЕСКОЕ ОГНЕСТРЕЛЬНОЕ ОРУЖИЕ Российский патент 1997 года по МПК F41A1/00 F41A3/00,https://patenton.ru/patent/RU2077011C1,223,0.000254,0.0,401
RU2077639C1,RU2077639C1,current,similar-only,УСТРОЙСТВО ПРЕДПУСКОВОГО ПРОГРЕВА ПРИВОДА ЗЕМЛЕРОЙНО-СТРОИТЕЛЬНОЙ МАШИНЫ Российский патент 1997 года по МПК E02F9/22 F02N17/04,https://patenton.ru/patent/RU2077639C1,685,0.000127,0.0,681
RU2077673C1,RU2077673C1,current,similar-only,СПОСОБ ВЫЕМКИ ГРАФИТА ИЗ ТОНКОЙ ПЛАСТООБРАЗНОЙ ЗАЛЕЖИ КРУТОГО ПАДЕНИЯ Российский патент 1997 года по МПК E21C41/18,https://patenton.ru/patent/RU2077673C1,21,0.000127,0.0,620
RU2078004C1,RU2078004C1,current,similar-only,ТОЧЕЧНЫЙ ПРИЧАЛ Российский патент 1997 года по МПК B63B21/00 E02B3/06 E02B17/00,https://patenton.ru/patent/RU2078004C1,22,0.000127,0.0,616
RU2078221C1,RU2078221C1,current,similar-only,"РУССКИЙ РОТОР ВЕСЕЛОВСКОГО ""РРВ"" Российский патент 1997 года по МПК F02B53/00",https://patenton.ru/patent/RU2078221C1,72,0.000127,0.0,55
RU2078336C1,RU2078336C1,current,similar-only,СПОСОБ КОНТРОЛЯ СВОЙСТВ МАТЕРИАЛОВ ПО ДИСПЕРСИИ КОЭФФИЦИЕНТА ДИЭЛЕКТРИЧЕСКИХ ПОТЕРЬ И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ Российский патент 1997 года по МПК G01N27/22,https://patenton.ru/patent/RU2078336C1,618,0.000127,0.0,642
RU2078711C1,RU2078711C1,current,similar-only,ГРУНТОУКЛАДОЧНОЕ ПЛАВУЧЕЕ СРЕДСТВО Российский патент 1997 года по МПК B63B35/00,https://patenton.ru/patent/RU2078711C1,542,0.000127,0.0,564
RU2078794C1,RU2078794C1,current,similar-only,СПОСОБ ПОЛУЧЕНИЯ УГОЛЬНЫХ БРИКЕТОВ Российский патент 1997 года по МПК C10L5/20,https://patenton.ru/patent/RU2078794C1,687,0.000127,0.0,682
RU2078958C1,RU2078958C1,current,similar-only,ДВИГАТЕЛЬ ВНУТРЕННЕГО СГОРАНИЯ Российский патент 1997 года по МПК F02B53/00 F02G3/02,https://patenton.ru/patent/RU2078958C1,252,0.000127,0.0,343
RU2078964C1,RU2078964C1,current,similar-only,СПОСОБ СНИЖЕНИЯ ТОКСИЧНОСТИ ВЫХЛОПНЫХ ГАЗОВ ДВИГАТЕЛЯ ВНУТРЕННЕГО СГОРАНИЯ Российский патент 1997 года по МПК F02B75/10 F02B1/06,https://patenton.ru/patent/RU2078964C1,667,0.000127,0.0,8
RU2078966C1,RU2078966C1,current,similar-only,АКСИАЛЬНО-ПОРШНЕВОЙ ДВИГАТЕЛЬ ВНУТРЕННЕГО СГОРАНИЯ Российский патент 1997 года по МПК F02B75/26,https://patenton.ru/patent/RU2078966C1,72,0.000127,0.0,55
RU2079072C1,RU2079072C1,current,similar-only,АЛЬТЕРНАТИВНАЯ ТУРБОГЕНЕРАТОРНАЯ УСТАНОВКА Российский патент 1997 года по МПК F25B29/00 F01K25/00,https://patenton.ru/patent/RU2079072C1,204,0.000127,0.0,137
RU2079126C1,RU2079126C1,current,similar-only,УСТРОЙСТВО ДЛЯ НАГРУЖЕНИЯ ГРУППЫ ОБРАЗЦОВ ЦИКЛИЧЕСКИМ ИЗГИБОМ Российский патент 1997 года по МПК G01N3/38,https://patenton.ru/patent/RU2079126C1,677,0.000127,0.0,29
RU2079420C1,RU2079420C1,current,similar-only,ВОДОЗАБОРНИК СУДОВОЙ ДВИЖИТЕЛЬНОЙ УСТАНОВКИ Российский патент 1997 года по МПК B63H11/10 B63H11/103,https://patenton.ru/patent/RU2079420C1,211,0.000127,0.0,276
RU2079503C1,RU2079503C1,current,similar-only,СПОСОБ ПОЛУЧЕНИЯ АЛКОКСИДОВ ТИТАНА Российский патент 1997 года по МПК C07F7/28 C07C31/28,https://patenton.ru/patent/RU2079503C1,583,0.000127,0.0,587
RU2079694C1,RU2079694C1,current,similar-only,СИСТЕМА ДЛЯ ПОДАЧИ ТОПЛИВА В ДИЗЕЛЬ Российский патент 1997 года по МПК F02M47/02,https://patenton.ru/patent/RU2079694C1,23,0.000127,0.0,340
RU2080434C1,RU2080434C1,current,similar-only,МЕЛИОРАТИВНАЯ СИСТЕМА МАМЫРИНА ДЛЯ ПРЕОБРАЗОВАНИЯ ПУСТЫНЬ И ПОЛУПУСТЫНЬ В АГРОПЛАНТАЦИИ Российский патент 1997 года по МПК E02B11/00 E02B13/00,https://patenton.ru/patent/RU2080434C1,638,0.000127,0.0,162
